,user_id,transaction_id,person,date,city,purchased_items
7078,USER2346,TX07079,Nicholas Burnett,2024-02-21,"Chicago, IL","GPU,RAM,External HDD,USB Hub"
7079,USER2346,TX07080,Nicholas Burnett,2023-12-20,"Chicago, IL","HDD,RGB Lighting,SSD,Headset,Webcam"
7080,USER2346,TX07081,Nicholas Burnett,2022-12-30,"Chicago, IL","Thermal Paste,GPU,Graphics Tablet,USB Hub,CPU,RGB Lighting,UPS,Keyboard,RAM"
7081,USER2347,TX07082,Mark Parrish,2024-09-02,"Jacksonville, FL","Mouse,Speakers,Motherboard,Graphics Tablet,Case,Optical Drive"
7082,USER2348,TX07083,Savannah Taylor,2023-02-25,"Phoenix, AZ","Motherboard,CPU Cooler,HDD,External HDD,Case,Headset,Monitor,Cooling Fan,Optical Drive"
7083,USER2348,TX07084,Savannah Taylor,2024-04-27,"Phoenix, AZ","GPU,UPS,Webcam,CPU Cooler,Network Card,Sound Card,Speakers,RGB Lighting,USB Hub,HDD"
7084,USER2349,TX07085,John Goodman,2022-11-02,"San Diego, CA","Surge Protector,Speakers,Headset,HDD,GPU,Thermal Paste,CPU,Case,Cooling Fan"
7085,USER2349,TX07086,John Goodman,2024-08-25,"San Diego, CA","USB Hub,Optical Drive,Speakers,Motherboard,Graphics Tablet,Case,SSD"
7086,USER2350,TX07087,Andrea Duffy,2024-04-12,"San Jose, CA","Webcam,Mouse,External HDD,Graphics Tablet,Case,Power Supply,Keyboard,CPU,Monitor,RAM"
7087,USER2350,TX07088,Andrea Duffy,2023-05-20,"San Jose, CA","Surge Protector,UPS,Headset,CPU Cooler,Webcam,Network Card"
7088,USER2350,TX07089,Andrea Duffy,2023-12-10,"San Jose, CA","RAM,Surge Protector,CPU Cooler,Thermal Paste,CPU,External HDD,Power Supply,Sound Card"
7089,USER2350,TX07090,Andrea Duffy,2023-11-19,"San Jose, CA","Graphics Tablet,UPS,Keyboard,Thermal Paste,Monitor,Speakers"
7090,USER2351,TX07091,James Sosa,2024-02-24,"Seattle, WA","CPU,Motherboard,Graphics Tablet,RAM,Mouse,Monitor,UPS,Surge Protector,RGB Lighting"
7091,USER2351,TX07092,James Sosa,2023-08-22,"Seattle, WA","HDD,CPU,Webcam"
7092,USER2351,TX07093,James Sosa,2024-01-25,"Seattle, WA","Surge Protector,Monitor,Sound Card,GPU,Network Card,HDD,RGB Lighting"
7093,USER2352,TX07094,Jessica Gallegos,2023-01-09,"Austin, TX","RGB Lighting,SSD,Speakers,CPU Cooler,Graphics Tablet"
7094,USER2352,TX07095,Jessica Gallegos,2023-09-18,"Austin, TX","Thermal Paste,Surge Protector,RAM,Monitor,Cooling Fan"
7095,USER2352,TX07096,Jessica Gallegos,2023-02-01,"Austin, TX","Motherboard,CPU Cooler,Thermal Paste,RGB Lighting,USB Hub,Network Card"
7096,USER2353,TX07097,Jason Mccarthy,2024-09-03,"Fort Worth, TX","Case,Monitor,SSD,Speakers,Headset,Motherboard,Cooling Fan,RAM"
7097,USER2353,TX07098,Jason Mccarthy,2024-06-03,"Fort Worth, TX","Motherboard,UPS,CPU"
7098,USER2353,TX07099,Jason Mccarthy,2024-05-11,"Fort Worth, TX","Motherboard,RGB Lighting,USB Hub,Network Card,GPU"
7099,USER2353,TX07100,Jason Mccarthy,2022-11-07,"Fort Worth, TX","Power Supply,Thermal Paste,Cooling Fan"
7100,USER2354,TX07101,Melody Davis,2023-02-17,"San Francisco, CA","Keyboard,Surge Protector,SSD,Thermal Paste,RAM,GPU,USB Hub,Monitor"
7101,USER2354,TX07102,Melody Davis,2024-08-22,"San Francisco, CA","Graphics Tablet,RGB Lighting,HDD,SSD,Surge Protector"
7102,USER2354,TX07103,Melody Davis,2023-01-15,"San Francisco, CA","Webcam,Motherboard,HDD,USB Hub,Monitor"
7103,USER2355,TX07104,Michele Patrick,2023-12-26,"Charlotte, NC","Power Supply,Speakers,Mouse,Graphics Tablet,Surge Protector,HDD,CPU,Case,CPU Cooler,Network Card"
7104,USER2355,TX07105,Michele Patrick,2023-11-01,"Charlotte, NC","Surge Protector,Mouse,Case,Keyboard,External HDD,Speakers,USB Hub,Cooling Fan,Webcam,Network Card"
7105,USER2355,TX07106,Michele Patrick,2022-10-01,"Charlotte, NC","Headset,USB Hub,Speakers,Monitor,CPU Cooler,CPU,Surge Protector,Thermal Paste,Motherboard"
7106,USER2355,TX07107,Michele Patrick,2023-12-29,"Charlotte, NC","RGB Lighting,Thermal Paste,Case,HDD,Motherboard,RAM,Graphics Tablet,USB Hub,Power Supply"
7107,USER2356,TX07108,Jesse Scott,2024-01-02,"Denver, CO","Thermal Paste,Mouse,Headset,Motherboard,Case,External HDD,Surge Protector,HDD,RGB Lighting"
7108,USER2356,TX07109,Jesse Scott,2023-02-01,"Denver, CO","Webcam,RAM,Surge Protector,Speakers,External HDD,Mouse"
7109,USER2356,TX07110,Jesse Scott,2023-03-08,"Denver, CO","Mouse,Power Supply,HDD,Optical Drive"
7110,USER2356,TX07111,Jesse Scott,2024-07-21,"Denver, CO","RGB Lighting,CPU Cooler,Cooling Fan,USB Hub,Keyboard,GPU,Optical Drive,Case"
7111,USER2357,TX07112,Mark Perry,2023-01-02,"Jacksonville, FL","Keyboard,RGB Lighting,CPU Cooler,Cooling Fan,Speakers,Case,RAM"
7112,USER2357,TX07113,Mark Perry,2023-07-09,"Jacksonville, FL","Cooling Fan,Keyboard,GPU,Mouse,Headset"
7113,USER2358,TX07114,Beth George,2022-10-17,"San Antonio, TX","Mouse,CPU Cooler,Power Supply,Cooling Fan,Speakers,Monitor,Network Card,CPU,Headset"
7114,USER2358,TX07115,Beth George,2023-10-22,"San Antonio, TX","USB Hub,Thermal Paste,Case,GPU,Monitor,Motherboard,RGB Lighting,Webcam,Headset,Power Supply"
7115,USER2358,TX07116,Beth George,2023-03-01,"San Antonio, TX","UPS,Sound Card,SSD,CPU Cooler,RGB Lighting,Case,External HDD,Webcam"
7116,USER2359,TX07117,Jennifer Collins,2023-08-31,"Detroit, MI","UPS,GPU,CPU Cooler,Headset,HDD,Webcam,External HDD,USB Hub,Network Card,Cooling Fan"
7117,USER2359,TX07118,Jennifer Collins,2024-09-20,"Detroit, MI","Motherboard,Keyboard,USB Hub,Webcam,UPS,Graphics Tablet,RAM,SSD"
7118,USER2359,TX07119,Jennifer Collins,2024-09-10,"Detroit, MI","External HDD,Power Supply,CPU Cooler,Case,HDD"
7119,USER2360,TX07120,Elizabeth Carter,2023-10-16,"New York City, NY","Sound Card,UPS,Optical Drive,Cooling Fan,Case,Motherboard,RGB Lighting,Webcam,Graphics Tablet"
7120,USER2360,TX07121,Elizabeth Carter,2023-09-02,"New York City, NY","Webcam,Headset,Thermal Paste"
7121,USER2360,TX07122,Elizabeth Carter,2022-11-26,"New York City, NY","Sound Card,Network Card,Cooling Fan,Power Supply,External HDD,RGB Lighting,CPU Cooler"
7122,USER2360,TX07123,Elizabeth Carter,2023-07-15,"New York City, NY","Webcam,Motherboard,Case,Surge Protector,Mouse"
7123,USER2361,TX07124,Misty Johnson,2023-10-30,"San Diego, CA","Cooling Fan,RAM,Power Supply,Keyboard,Monitor,Mouse,Speakers,Optical Drive"
7124,USER2361,TX07125,Misty Johnson,2024-05-09,"San Diego, CA","Graphics Tablet,USB Hub,Keyboard"
7125,USER1852,TX07126,Christopher Fisher,2024-01-16,"Columbus, OH","Network Card,Sound Card,Headset,Surge Protector,Case,Mouse,Cooling Fan"
7126,USER2362,TX07127,Jeffrey Wall,2024-02-05,"El Paso, TX","Thermal Paste,Cooling Fan,Power Supply,Case,Motherboard"
7127,USER2362,TX07128,Jeffrey Wall,2023-08-12,"El Paso, TX","Mouse,UPS,Power Supply,Cooling Fan,Speakers,Network Card,Motherboard,RGB Lighting,Thermal Paste"
7128,USER2362,TX07129,Jeffrey Wall,2023-07-25,"El Paso, TX","CPU Cooler,Power Supply,Sound Card,HDD,UPS"
7129,USER2362,TX07130,Jeffrey Wall,2024-04-15,"El Paso, TX","Graphics Tablet,Motherboard,Network Card,Surge Protector,GPU,Monitor,External HDD,Power Supply,Keyboard"
7130,USER2362,TX07131,Jeffrey Wall,2023-12-10,"El Paso, TX","Sound Card,Webcam,CPU"
7131,USER2363,TX07132,Kim Hayes,2023-01-21,"San Antonio, TX","Sound Card,Optical Drive,Monitor,Headset,Thermal Paste,SSD,CPU,CPU Cooler,Webcam"
7132,USER2363,TX07133,Kim Hayes,2023-03-07,"San Antonio, TX","Network Card,SSD,Motherboard,HDD"
7133,USER2363,TX07134,Kim Hayes,2022-10-24,"San Antonio, TX","Optical Drive,Surge Protector,SSD,Mouse"
7134,USER2364,TX07135,Heather Johnson,2023-11-30,"San Diego, CA","Cooling Fan,HDD,CPU"
7135,USER2364,TX07136,Heather Johnson,2024-09-15,"San Diego, CA","Network Card,RGB Lighting,SSD,Mouse,Motherboard"
7136,USER2364,TX07137,Heather Johnson,2023-09-10,"San Diego, CA","Graphics Tablet,USB Hub,Mouse,Motherboard,CPU,RGB Lighting,UPS,Keyboard,Thermal Paste,Optical Drive"
7137,USER2365,TX07138,Mary Diaz,2023-10-07,"Phoenix, AZ","GPU,Case,Headset,UPS,CPU Cooler,Network Card,Monitor,External HDD,Mouse"
7138,USER2365,TX07139,Mary Diaz,2023-10-28,"Phoenix, AZ","Monitor,Sound Card,Case,Mouse,Power Supply,Headset,Speakers,Surge Protector,Motherboard,RAM"
7139,USER2366,TX07140,Peter Sullivan,2023-02-13,"San Jose, CA","Optical Drive,HDD,Graphics Tablet,SSD,Power Supply,Keyboard,RGB Lighting"
7140,USER0669,TX07141,Jennifer George,2024-04-04,"Los Angeles, CA","GPU,Cooling Fan,Webcam,Case"
7141,USER0669,TX07142,Jennifer George,2024-05-22,"Los Angeles, CA","Thermal Paste,HDD,RGB Lighting,Graphics Tablet,UPS"
7142,USER0669,TX07143,Jennifer George,2023-02-28,"Los Angeles, CA","CPU Cooler,UPS,CPU,Keyboard,Graphics Tablet,GPU,Headset"
7143,USER2367,TX07144,Brittney Webb DDS,2023-05-10,"Denver, CO","Case,HDD,Power Supply,Motherboard,CPU Cooler,Webcam"
7144,USER2367,TX07145,Brittney Webb DDS,2023-11-25,"Denver, CO","Keyboard,RGB Lighting,Webcam,USB Hub,Power Supply,Speakers,UPS"
7145,USER2367,TX07146,Brittney Webb DDS,2024-01-06,"Denver, CO","Network Card,Monitor,Surge Protector,Case"
7146,USER2367,TX07147,Brittney Webb DDS,2023-05-11,"Denver, CO","UPS,Webcam,SSD,CPU Cooler,Graphics Tablet,Surge Protector,Cooling Fan"
7147,USER2368,TX07148,Randy Campbell,2024-08-02,"Indianapolis, IN","Monitor,GPU,Power Supply,USB Hub,Headset,HDD,Surge Protector"
7148,USER2368,TX07149,Randy Campbell,2022-11-19,"Indianapolis, IN","Surge Protector,Power Supply,HDD,Sound Card,RGB Lighting,Cooling Fan"
7149,USER2368,TX07150,Randy Campbell,2023-12-02,"Indianapolis, IN","External HDD,Monitor,GPU,Case,Webcam,Graphics Tablet,Motherboard,CPU Cooler,Mouse"
7150,USER2368,TX07151,Randy Campbell,2023-07-07,"Indianapolis, IN","RAM,Speakers,Cooling Fan"
7151,USER2369,TX07152,Kimberly Reyes,2024-07-15,"Chicago, IL","RAM,CPU Cooler,RGB Lighting,GPU,Mouse,Speakers,SSD"
7152,USER2370,TX07153,Sarah Walton,2023-04-20,"El Paso, TX","Motherboard,Network Card,External HDD"
7153,USER2371,TX07154,Sandra Cook,2023-12-02,"Jacksonville, FL","GPU,Network Card,HDD,Motherboard,RGB Lighting,Cooling Fan,CPU Cooler,Graphics Tablet"
7154,USER2372,TX07155,David Wilson,2024-01-17,"Austin, TX","Case,Headset,RGB Lighting,GPU,Keyboard,USB Hub,RAM,Speakers,Mouse"
7155,USER2372,TX07156,David Wilson,2023-12-27,"Austin, TX","Network Card,Mouse,CPU Cooler,External HDD,Headset,Case,Webcam,RGB Lighting,Cooling Fan,Surge Protector"
7156,USER2372,TX07157,David Wilson,2024-07-19,"Austin, TX","Graphics Tablet,Monitor,CPU Cooler,Webcam,Motherboard,HDD,SSD"
7157,USER2372,TX07158,David Wilson,2023-10-10,"Austin, TX","CPU,Webcam,SSD,Headset,Thermal Paste,Monitor,RGB Lighting,RAM"
7158,USER2373,TX07159,Monica Petty,2023-09-13,"Jacksonville, FL","Motherboard,RGB Lighting,CPU,Case,Thermal Paste,CPU Cooler,Mouse,Monitor,Power Supply,HDD"
7159,USER2373,TX07160,Monica Petty,2023-08-01,"Jacksonville, FL","External HDD,Cooling Fan,Monitor,Mouse,RAM,GPU"
7160,USER2373,TX07161,Monica Petty,2022-11-28,"Jacksonville, FL","Cooling Fan,RGB Lighting,Thermal Paste,Motherboard"
7161,USER2374,TX07162,Russell Johnston,2023-01-27,"Dallas, TX","GPU,Headset,Sound Card,Case,Keyboard,Webcam,Optical Drive,HDD,CPU,Monitor"
7162,USER2375,TX07163,William Santos,2023-04-22,"Seattle, WA","Speakers,CPU Cooler,SSD,CPU,Network Card,HDD,Thermal Paste,Case,UPS"
7163,USER2375,TX07164,William Santos,2024-01-10,"Seattle, WA","Graphics Tablet,Power Supply,GPU"
7164,USER2375,TX07165,William Santos,2023-08-01,"Seattle, WA","Webcam,Thermal Paste,Sound Card,Motherboard,Surge Protector,Speakers,UPS"
7165,USER2376,TX07166,Laura Gilmore,2024-02-06,"Philadelphia, PA","Keyboard,USB Hub,HDD"
7166,USER2376,TX07167,Laura Gilmore,2024-05-17,"Philadelphia, PA","RGB Lighting,Surge Protector,Mouse,Motherboard,Keyboard,UPS,Sound Card"
7167,USER2376,TX07168,Laura Gilmore,2024-09-15,"Philadelphia, PA","Cooling Fan,HDD,Sound Card,Monitor,Graphics Tablet"
7168,USER2376,TX07169,Laura Gilmore,2023-11-28,"Philadelphia, PA","Headset,Power Supply,Case,SSD,Network Card,Speakers,Optical Drive,Surge Protector,Keyboard,Sound Card"
7169,USER2376,TX07170,Laura Gilmore,2023-12-11,"Philadelphia, PA","Case,Optical Drive,Power Supply,Webcam,Sound Card,GPU,CPU Cooler"
7170,USER2377,TX07171,Kelly Hardin,2023-05-14,"Denver, CO","RGB Lighting,Power Supply,Network Card"
7171,USER2377,TX07172,Kelly Hardin,2022-11-13,"Denver, CO","Graphics Tablet,Monitor,RAM,RGB Lighting"
7172,USER2377,TX07173,Kelly Hardin,2023-05-17,"Denver, CO","USB Hub,CPU Cooler,Speakers,Webcam,GPU"
7173,USER2377,TX07174,Kelly Hardin,2023-04-09,"Denver, CO","UPS,Mouse,Motherboard,Keyboard"
7174,USER2377,TX07175,Kelly Hardin,2024-02-01,"Denver, CO","CPU Cooler,Surge Protector,Keyboard,GPU,Sound Card,Case,Monitor,RGB Lighting"
7175,USER2378,TX07176,Jennifer Arnold,2022-12-16,"San Francisco, CA","CPU Cooler,Mouse,Thermal Paste,SSD,Motherboard"
7176,USER2378,TX07177,Jennifer Arnold,2023-09-27,"San Francisco, CA","Webcam,External HDD,HDD,RGB Lighting,Sound Card,Mouse,UPS"
7177,USER2378,TX07178,Jennifer Arnold,2023-04-24,"San Francisco, CA","RAM,Power Supply,Graphics Tablet,Mouse,Sound Card,Speakers,CPU Cooler,USB Hub,Network Card"
7178,USER2378,TX07179,Jennifer Arnold,2023-06-11,"San Francisco, CA","Mouse,Case,CPU,GPU,Network Card,USB Hub,Keyboard,Motherboard"
7179,USER2378,TX07180,Jennifer Arnold,2023-11-14,"San Francisco, CA","Speakers,SSD,Headset,Cooling Fan,Network Card,RGB Lighting,Mouse,Power Supply,CPU Cooler,Keyboard"
7180,USER2379,TX07181,Teresa Mcbride,2023-07-10,"Austin, TX","External HDD,Speakers,Network Card,Headset,Thermal Paste,UPS,Motherboard,Sound Card,Keyboard"
7181,USER2379,TX07182,Teresa Mcbride,2024-07-24,"Austin, TX","Cooling Fan,Mouse,RAM,External HDD,Webcam,UPS,Graphics Tablet,RGB Lighting,Case"
7182,USER2379,TX07183,Teresa Mcbride,2024-02-18,"Austin, TX","CPU Cooler,Surge Protector,Power Supply,Mouse,Network Card,CPU,Speakers,Motherboard,External HDD,Optical Drive"
7183,USER2380,TX07184,Aaron Quinn,2024-01-26,"Phoenix, AZ","Mouse,Surge Protector,RAM"
7184,USER1383,TX07185,Rachel Gomez,2022-11-12,"Los Angeles, CA","USB Hub,HDD,Monitor,Speakers,Cooling Fan,Surge Protector,Keyboard,Thermal Paste"
7185,USER1383,TX07186,Rachel Gomez,2022-11-14,"Los Angeles, CA","Webcam,UPS,Motherboard"
7186,USER1383,TX07187,Rachel Gomez,2023-11-10,"Los Angeles, CA","Optical Drive,SSD,Graphics Tablet,Keyboard,CPU Cooler,Cooling Fan,RAM"
7187,USER2381,TX07188,Lisa Mendoza,2024-05-28,"El Paso, TX","Monitor,Headset,Optical Drive,Case,SSD,RGB Lighting,GPU,USB Hub,RAM,Keyboard"
7188,USER2382,TX07189,Mark Matthews,2023-06-09,"Detroit, MI","Webcam,Graphics Tablet,RGB Lighting,Monitor"
7189,USER2382,TX07190,Mark Matthews,2023-06-26,"Detroit, MI","Monitor,Case,Sound Card,RAM,Surge Protector,Speakers,Headset"
7190,USER2382,TX07191,Mark Matthews,2023-11-16,"Detroit, MI","Case,Network Card,Cooling Fan,GPU,UPS,HDD,Thermal Paste"
7191,USER2382,TX07192,Mark Matthews,2023-04-04,"Detroit, MI","Speakers,Mouse,Keyboard,Case,Network Card,CPU,RAM,External HDD"
7192,USER2382,TX07193,Mark Matthews,2023-05-11,"Detroit, MI","Headset,GPU,RAM,Monitor,CPU Cooler,Optical Drive,HDD,UPS,Thermal Paste"
7193,USER2383,TX07194,Mrs. Debbie Jones,2024-06-30,"Detroit, MI","HDD,Keyboard,Monitor,UPS,CPU Cooler,Mouse,Thermal Paste,Headset,Surge Protector,Optical Drive"
7194,USER2383,TX07195,Mrs. Debbie Jones,2024-05-19,"Detroit, MI","External HDD,Graphics Tablet,Network Card,Mouse"
7195,USER2383,TX07196,Mrs. Debbie Jones,2023-12-31,"Detroit, MI","RGB Lighting,UPS,Thermal Paste,Power Supply,Case,Motherboard,CPU,HDD"
7196,USER2383,TX07197,Mrs. Debbie Jones,2023-05-02,"Detroit, MI","Surge Protector,Monitor,USB Hub,RAM,Webcam,GPU,HDD,Headset,Keyboard,Optical Drive"
7197,USER2384,TX07198,Danielle Price DDS,2024-04-22,"Jacksonville, FL","Motherboard,Mouse,Graphics Tablet,Thermal Paste,HDD,USB Hub,Network Card,GPU,Optical Drive,External HDD"
7198,USER2384,TX07199,Danielle Price DDS,2022-11-26,"Jacksonville, FL","USB Hub,Speakers,Mouse,Thermal Paste,Headset,Monitor,CPU,Graphics Tablet"
7199,USER2384,TX07200,Danielle Price DDS,2023-04-02,"Jacksonville, FL","USB Hub,Cooling Fan,Optical Drive,Surge Protector,Webcam,CPU Cooler,Keyboard"
7200,USER2384,TX07201,Danielle Price DDS,2022-10-11,"Jacksonville, FL","Keyboard,CPU Cooler,Headset,Sound Card,Graphics Tablet,USB Hub,Optical Drive,External HDD,Power Supply,Thermal Paste"
7201,USER2384,TX07202,Danielle Price DDS,2024-01-02,"Jacksonville, FL","Webcam,USB Hub,Surge Protector,Optical Drive,UPS"
7202,USER2385,TX07203,Jimmy Burke,2023-08-19,"Phoenix, AZ","RGB Lighting,HDD,Keyboard,Power Supply,USB Hub,Surge Protector,Headset,RAM,Optical Drive"
7203,USER2385,TX07204,Jimmy Burke,2022-12-09,"Phoenix, AZ","Graphics Tablet,Cooling Fan,Network Card,Optical Drive"
7204,USER2385,TX07205,Jimmy Burke,2024-06-14,"Phoenix, AZ","CPU Cooler,Monitor,Webcam"
7205,USER2386,TX07206,Michael Mcdaniel,2024-09-07,"Houston, TX","UPS,Sound Card,Graphics Tablet,Thermal Paste,Keyboard,Monitor"
7206,USER2387,TX07207,Benjamin Wade,2023-06-08,"San Francisco, CA","GPU,Keyboard,USB Hub,UPS,RAM,Case"
7207,USER2387,TX07208,Benjamin Wade,2024-06-16,"San Francisco, CA","Mouse,GPU,Power Supply,Cooling Fan,Surge Protector"
7208,USER2387,TX07209,Benjamin Wade,2024-03-21,"San Francisco, CA","CPU,GPU,Optical Drive,Thermal Paste,SSD,Speakers,Cooling Fan,External HDD,Mouse"
7209,USER2387,TX07210,Benjamin Wade,2023-06-12,"San Francisco, CA","GPU,Power Supply,UPS,CPU Cooler,Monitor"
7210,USER2388,TX07211,Jasmin Douglas,2022-11-02,"Jacksonville, FL","Optical Drive,RGB Lighting,Mouse,Case,Webcam,SSD,GPU"
7211,USER2388,TX07212,Jasmin Douglas,2023-07-31,"Jacksonville, FL","USB Hub,Keyboard,RGB Lighting,CPU Cooler,Mouse,SSD,Webcam,GPU,Motherboard,Optical Drive"
7212,USER2388,TX07213,Jasmin Douglas,2023-11-11,"Jacksonville, FL","Speakers,USB Hub,External HDD,Surge Protector,Webcam,Keyboard,Graphics Tablet,GPU,Motherboard"
7213,USER2388,TX07214,Jasmin Douglas,2023-06-08,"Jacksonville, FL","Speakers,Motherboard,HDD"
7214,USER2389,TX07215,Paul Walker,2024-05-03,"San Antonio, TX","Power Supply,Speakers,Webcam,Case"
7215,USER2389,TX07216,Paul Walker,2024-03-17,"San Antonio, TX","Speakers,SSD,Optical Drive,Cooling Fan,UPS"
7216,USER2390,TX07217,Charles Nguyen,2023-11-17,"Los Angeles, CA","Graphics Tablet,RAM,Thermal Paste"
7217,USER2390,TX07218,Charles Nguyen,2022-10-17,"Los Angeles, CA","CPU Cooler,Monitor,Cooling Fan,Keyboard,HDD,Power Supply,Webcam,Thermal Paste,Case"
7218,USER2390,TX07219,Charles Nguyen,2023-08-13,"Los Angeles, CA","CPU Cooler,Network Card,External HDD,Keyboard,Thermal Paste,RAM,SSD"
7219,USER2390,TX07220,Charles Nguyen,2024-06-18,"Los Angeles, CA","CPU Cooler,External HDD,Thermal Paste,Keyboard,Motherboard,Network Card,Graphics Tablet,CPU,RAM,USB Hub"
7220,USER2390,TX07221,Charles Nguyen,2022-10-22,"Los Angeles, CA","Graphics Tablet,Webcam,CPU Cooler,Headset,Motherboard,RGB Lighting,External HDD,Keyboard"
7221,USER2391,TX07222,Brad Sawyer,2024-01-06,"New York City, NY","SSD,Sound Card,USB Hub"
7222,USER2392,TX07223,Michael Woodard,2024-03-21,"Chicago, IL","Sound Card,Network Card,USB Hub,Webcam,Speakers,Surge Protector,CPU,External HDD"
7223,USER2393,TX07224,Bailey Allen,2022-10-16,"New York City, NY","CPU,HDD,Thermal Paste,USB Hub,RGB Lighting,CPU Cooler,Sound Card,Motherboard,Mouse"
7224,USER2393,TX07225,Bailey Allen,2024-06-11,"New York City, NY","SSD,Mouse,Cooling Fan,Speakers,Thermal Paste"
7225,USER2393,TX07226,Bailey Allen,2024-06-26,"New York City, NY","Cooling Fan,UPS,Thermal Paste,Surge Protector,HDD,Sound Card"
7226,USER2393,TX07227,Bailey Allen,2023-09-22,"New York City, NY","Motherboard,RAM,Keyboard,Surge Protector,Sound Card,Webcam,GPU,Headset,Speakers"
7227,USER2394,TX07228,Timothy Vargas,2024-08-14,"San Francisco, CA","Power Supply,GPU,Thermal Paste,Speakers,Case"
7228,USER2394,TX07229,Timothy Vargas,2023-07-28,"San Francisco, CA","Thermal Paste,Speakers,RGB Lighting,UPS"
7229,USER2395,TX07230,John Collier,2023-08-08,"Dallas, TX","USB Hub,Surge Protector,CPU Cooler,Headset,Power Supply,HDD,RGB Lighting,Cooling Fan,External HDD"
7230,USER2395,TX07231,John Collier,2023-11-20,"Dallas, TX","CPU Cooler,SSD,RGB Lighting,Monitor"
7231,USER2395,TX07232,John Collier,2023-05-21,"Dallas, TX","Speakers,CPU Cooler,Thermal Paste,Motherboard,Monitor,Sound Card,RGB Lighting,Case,CPU"
7232,USER2396,TX07233,Caitlin Baldwin,2023-12-28,"New York City, NY","RGB Lighting,Mouse,GPU,UPS,Keyboard,Motherboard,CPU,USB Hub"
7233,USER2396,TX07234,Caitlin Baldwin,2024-06-06,"New York City, NY","Power Supply,HDD,RGB Lighting,Case,Sound Card,Mouse,Optical Drive"
7234,USER2397,TX07235,Sabrina Everett,2023-10-08,"Phoenix, AZ","Motherboard,Headset,Keyboard,Optical Drive,Speakers,Case,Cooling Fan"
7235,USER2397,TX07236,Sabrina Everett,2022-09-23,"Phoenix, AZ","Headset,Power Supply,USB Hub,Graphics Tablet,CPU Cooler,Case,RGB Lighting"
7236,USER2397,TX07237,Sabrina Everett,2023-07-10,"Phoenix, AZ","Keyboard,Case,External HDD"
7237,USER2397,TX07238,Sabrina Everett,2023-09-15,"Phoenix, AZ","Speakers,Mouse,RGB Lighting,CPU Cooler"
7238,USER2398,TX07239,Phyllis Yates,2024-01-12,"Seattle, WA","Webcam,Monitor,RGB Lighting,Surge Protector,Power Supply,Keyboard"
7239,USER2398,TX07240,Phyllis Yates,2024-07-25,"Seattle, WA","GPU,Optical Drive,Network Card,RGB Lighting,External HDD,UPS,Power Supply"
7240,USER2399,TX07241,Allison Graham,2022-11-08,"Houston, TX","SSD,Thermal Paste,Sound Card,Network Card,Headset,UPS,Optical Drive,Cooling Fan,External HDD"
7241,USER2399,TX07242,Allison Graham,2023-01-23,"Houston, TX","Headset,Monitor,Case,SSD,Sound Card,UPS"
7242,USER2400,TX07243,Jessica Johnson,2024-05-19,"San Jose, CA","Headset,Sound Card,Power Supply,USB Hub,Mouse,CPU,Network Card"
7243,USER2400,TX07244,Jessica Johnson,2022-11-21,"San Jose, CA","Keyboard,Case,CPU,GPU,CPU Cooler,Webcam,RGB Lighting,Graphics Tablet,Surge Protector"
7244,USER2400,TX07245,Jessica Johnson,2024-03-16,"San Jose, CA","Thermal Paste,CPU Cooler,GPU,Webcam,Optical Drive,Motherboard,Monitor,UPS,RAM,SSD"
7245,USER2401,TX07246,Maria Brown,2023-03-19,"Houston, TX","Motherboard,GPU,Monitor,SSD,RAM,HDD,Mouse,CPU,Network Card,Keyboard"
7246,USER2402,TX07247,David Miles,2023-04-16,"Columbus, OH","CPU,Speakers,Cooling Fan,Mouse,CPU Cooler"
7247,USER2402,TX07248,David Miles,2023-05-28,"Columbus, OH","Cooling Fan,Thermal Paste,Sound Card,Headset,Monitor,Mouse,Surge Protector,External HDD,Keyboard,Power Supply"
7248,USER2403,TX07249,Eddie Allen,2023-10-02,"Austin, TX","Network Card,Webcam,Keyboard"
7249,USER2404,TX07250,Rebecca Livingston,2024-02-06,"Phoenix, AZ","Monitor,SSD,Graphics Tablet,Case,Mouse"
7250,USER2405,TX07251,Bradley Love,2022-12-24,"Detroit, MI","Surge Protector,HDD,Cooling Fan,Optical Drive,External HDD,Headset,GPU,Network Card,Speakers"
7251,USER2405,TX07252,Bradley Love,2022-10-15,"Detroit, MI","GPU,Speakers,RAM,Graphics Tablet,Case,SSD,UPS"
7252,USER2406,TX07253,Robert Woodard,2023-06-19,"New York City, NY","USB Hub,Headset,Optical Drive,Power Supply,Cooling Fan,CPU,External HDD"
7253,USER2406,TX07254,Robert Woodard,2024-08-31,"New York City, NY","RAM,Headset,Network Card"
7254,USER2406,TX07255,Robert Woodard,2024-04-02,"New York City, NY","Sound Card,RGB Lighting,Network Card,RAM,Optical Drive,Motherboard,Speakers,CPU,Monitor,Mouse"
7255,USER2406,TX07256,Robert Woodard,2024-04-12,"New York City, NY","SSD,UPS,Keyboard,Graphics Tablet,RGB Lighting,Thermal Paste,Network Card,Sound Card,Case"
7256,USER2407,TX07257,Anthony Cortez,2023-10-04,"Seattle, WA","Surge Protector,Sound Card,RGB Lighting,Speakers,Thermal Paste"
7257,USER2407,TX07258,Anthony Cortez,2023-08-01,"Seattle, WA","USB Hub,External HDD,RAM,Speakers"
